PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,AGE,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,MARITALSTATUS_Single,EDUCATION_GRADUATE,EDUCATION_OTHERS,EDUCATION_POST-GRADUATE,EDUCATION_PROFESSIONAL,EDUCATION_SSC,EDUCATION_UNDER GRADUATE,GENDER_M,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,Approved_Flag_P2,Approved_Flag_P3,Approved_Flag_P4
13546,13,6,7,1,1,0.077,0.077,0.538,0.462,4,1,0.308,0.077,1,1,3,6,0,0,2,2,11,1,220,4,82,32,3,12,58,28,3,5,2,58,58,4,0,108,15,33,0,0,0,0,0,0,0,0,0,28,13,1,0,0,7,0,4,274,6,0,0,46,23500,248,0.538,0.25,0.688,0.0,1,0.925,1,0.0,0.0,0.0,0.0,63.858,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
22213,20,10,10,1,6,0.05,0.3,0.5,0.5,5,6,0.25,0.3,2,1,6,7,0,0,3,3,17,3,125,2,56,13,13,1,29,29,0,0,0,0,0,0,0,54,7,19,0,0,0,0,0,0,0,0,0,29,17,10,0,1,6,3,3,74,4,3,2,35,40000,66,0.5,0.2,0.696,0.423,1,0.835,1,1.0,0.0,0.5,0.0,27.26,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
44904,15,11,4,1,1,0.067,0.067,0.267,0.733,2,1,0.133,0.067,1,1,5,1,0,4,4,5,10,0,301,4,45,20,16,5,153,33,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,33,14,4,1,1,5,0,0,55,2,2,1,30,18000,105,0.267,0.5,0.557,0.18,1,0.674,1,0.0,1.0,0.0,0.25,8.81,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
3148,17,5,12,1,1,0.059,0.059,0.706,0.294,6,1,0.353,0.059,0,1,3,1,4,3,2,9,8,3,159,6,43,24,4,12,69,9,1,3,2,9,9,2,1,34,10,16,0,0,0,0,0,0,0,0,0,9,21,3,0,0,8,2,5,39,7,3,1,46,50000,188,0.706,0.167,0.832,0.903,1,0.767,1,0.4,0.0,0.25,0.0,37.363,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
36717,6,2,4,1,1,0.167,0.167,0.667,0.333,1,1,0.167,0.167,0,0,3,0,0,0,3,0,6,0,86,4,54,26,6,10,63,3,0,3,3,0,63,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,1,1,1,0,0,145,1,1,0,28,40000,90,0.667,1.0,0.936,0.689,1,0.975,1,0.0,1.0,0.0,0.125,25.056,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
26202,21,15,6,0,0,0.0,0.0,0.286,0.714,2,2,0.095,0.095,0,0,1,1,3,0,8,7,14,8,183,10,63,17,6,8,93,3,0,2,2,0,3,4,2,34,4,10,0,0,0,0,0,0,0,0,0,3,4,1,0,0,2,0,2,238,2,0,0,39,23000,128,0.286,0.0,0.909,0.925,1,0.741,1,0.0,0.0,0.0,0.0,18.723,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
16679,7,3,4,1,0,0.143,0.0,0.571,0.429,1,0,0.143,0.0,0,2,1,0,0,0,2,2,5,2,127,6,48,19,2,7,89,89,3,6,3,89,89,6,6,51,5,14,0,0,0,0,0,0,0,0,0,89,19,7,5,7,7,5,5,48,12,10,2,36,28000,98,0.571,1.0,0.739,0.835,1,0.836,1,1.0,0.714,0.714,0.714,43.372,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
44919,16,8,8,1,1,0.062,0.062,0.5,0.5,2,1,0.125,0.062,1,1,2,0,6,0,2,12,4,5,103,4,31,30,10,9,670,425,0,1,1,0,29,8,8,100,17,34,0,0,0,1,0,0,0,0,0,29,16,6,0,1,6,2,2,124,3,2,0,37,42500,76,0.5,0.5,0.964,0.918,1,0.902,1,1.0,0.0,0.333,0.0,14.689,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
13187,6,2,4,4,2,0.667,0.333,0.667,0.333,6,2,1.0,0.333,2,1,1,0,0,0,3,1,5,1,10,4,37,4,4,1,8,8,1,1,0,8,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8,13,3,2,3,7,6,7,20,13,10,6,21,18000,12,0.667,0.667,0.656,0.763,1,0.841,1,0.857,0.667,0.857,0.667,1.169,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
46217,24,14,10,2,5,0.083,0.208,0.417,0.583,10,10,0.417,0.417,1,0,1,10,2,0,2,4,20,9,68,3,32,18,16,2,7,7,0,0,0,0,0,0,0,29,3,9,0,0,0,0,0,0,0,0,0,7,24,2,1,2,6,2,4,5,8,4,3,26,30000,78,0.417,0.2,0.702,0.923,1,0.725,1,0.5,0.5,0.333,0.5,17.528,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
13198,7,2,5,0,1,0.0,0.143,0.714,0.286,4,1,0.571,0.143,0,2,1,2,0,0,1,2,5,1,35,9,58,8,5,4,82,22,1,4,3,22,82,2,1,7,5,7,0,0,0,0,0,0,0,0,0,22,9,0,0,0,1,0,0,106,8,1,0,21,15000,26,0.714,0.0,0.68,0.759,1,0.529,1,0.0,0.0,0.0,0.0,4.594,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
35657,14,7,7,2,0,0.143,0.0,0.5,0.5,3,1,0.214,0.071,2,1,2,8,0,1,2,2,12,0,148,0,49,29,5,7,25,25,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,10,2,4,14,3,3,7,7,5,2,33,30000,125,0.5,0.667,0.883,0.786,1,0.931,1,1.0,0.5,0.214,0.2,16.845,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
27676,16,7,9,3,4,0.188,0.25,0.562,0.438,6,4,0.375,0.25,1,3,1,8,1,0,2,4,12,1,74,2,50,3,3,1,15,15,1,1,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,4,2,2,10,1,4,22,8,4,3,30,20000,39,0.562,0.5,0.616,0.602,1,0.796,1,0.25,1.0,0.1,0.5,21.25,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
44892,13,6,7,2,2,0.154,0.154,0.538,0.462,3,3,0.231,0.231,1,1,6,5,0,0,1,1,12,0,64,2,52,34,34,1,3,3,0,0,0,0,0,0,0,33,5,11,0,0,0,0,0,0,0,0,0,3,13,7,1,3,2,0,1,84,5,2,2,28,30000,54,0.538,0.667,0.594,0.899,1,0.653,1,0.0,0.333,0.0,0.143,5.867,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
11336,7,0,7,1,0,0.143,0.0,1.0,0.0,1,0,0.143,0.0,1,0,2,0,0,3,2,3,4,0,183,3,40,21,20,2,60,30,0,0,0,0,0,1,0,45,0,12,0,0,0,0,0,0,0,0,0,30,12,4,1,1,5,0,0,34,2,2,1,56,50000,245,1.0,1.0,0.66,1.0,1,0.706,1,0.0,1.0,0.0,0.25,22.531,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
48965,10,4,6,2,2,0.2,0.2,0.6,0.4,2,2,0.2,0.2,1,1,1,4,0,1,2,2,8,1,57,2,20,17,7,4,30,30,0,2,2,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,22,2,2,2,6,3,3,5,10,8,7,26,42500,108,0.6,1.0,0.945,0.95,1,0.717,1,1.0,1.0,0.5,1.0,4.341,0,1,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True
9316,6,2,4,3,0,0.5,0.0,0.667,0.333,3,1,0.5,0.167,1,1,2,1,1,0,1,2,4,0,123,2,52,35,1,26,164,164,5,9,4,164,164,26,26,0,0,0,0,0,0,0,0,0,0,0,0,164,28,3,0,1,5,2,5,1,18,12,6,32,60000,126,0.667,1.0,0.824,0.0,1,0.915,1,0.4,0.0,0.4,0.0,3.39,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
13094,8,4,4,1,0,0.125,0.0,0.5,0.5,1,0,0.125,0.0,1,1,1,0,0,0,6,1,7,0,150,3,31,35,20,16,28,28,0,0,0,0,0,0,0,45,15,29,0,0,0,0,0,0,0,0,0,28,8,0,0,0,6,0,0,300,1,0,0,48,40000,365,0.5,1.0,0.467,0.953,1,0.433,1,0.0,0.0,0.0,0.0,40.892,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19695,7,3,4,1,0,0.143,0.0,0.571,0.429,1,0,0.143,0.0,0,1,1,0,1,0,3,2,5,1,78,2,43,35,4,15,89,59,2,5,3,59,89,12,5,19,8,11,0,0,0,0,0,0,0,0,0,59,8,0,0,0,3,0,0,154,1,1,0,50,35000,270,0.571,1.0,0.758,1.0,1,0.739,1,0.0,0.0,0.0,0.0,33.152,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
31218,19,11,8,5,6,0.263,0.316,0.421,0.579,8,6,0.421,0.316,2,2,1,4,0,0,4,2,17,8,88,2,56,18,8,4,10,10,0,2,2,0,10,0,0,32,4,10,0,0,0,0,0,0,0,0,0,10,19,2,0,0,9,1,1,3,3,2,2,31,28000,75,0.421,0.625,0.601,0.882,1,0.63,1,1.0,0.0,0.111,0.0,22.42,0,0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
9392,43,26,17,4,5,0.093,0.116,0.395,0.605,10,7,0.233,0.163,2,1,4,35,0,0,3,1,42,0,78,3,49,6,6,1,9,9,0,1,1,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,42,6,1,3,4,0,0,28,17,8,3,40,28000,126,0.395,0.4,0.544,0.919,1,0.79,1,0.0,0.333,0.0,0.167,27.667,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
27608,9,7,2,0,0,0.0,0.0,0.222,0.778,0,0,0.0,0.0,0,2,1,4,0,0,2,2,7,0,80,19,57,33,33,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,2,0,0,10,1,1,27,2,2,1,30,31000,100,0.222,0.0,0.648,0.992,1,0.579,1,1.0,0.0,0.1,0.0,4.26,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
23733,6,1,5,1,0,0.167,0.0,0.833,0.167,3,0,0.5,0.0,1,1,1,2,0,0,1,1,5,1,28,2,65,3,3,1,3,3,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,1,2,0,2,283,5,0,0,28,45000,77,0.833,0.333,0.805,0.149,1,0.824,1,0.0,0.0,0.0,0.0,28.405,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
25208,5,2,3,0,0,0.0,0.0,0.6,0.4,0,0,0.0,0.0,0,0,2,2,0,0,1,0,5,0,37,20,57,29,25,3,24,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,19,10,0,1,7,0,0,355,1,0,0,27,18000,20,0.6,0.0,0.546,0.048,1,0.698,1,0.0,0.0,0.0,0.0,14.753,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
40639,18,11,7,1,3,0.056,0.167,0.389,0.611,3,4,0.167,0.222,0,1,1,12,0,0,1,1,17,3,42,4,29,17,16,2,10,9,0,0,0,0,0,0,0,11,5,8,0,0,0,0,0,0,0,0,0,9,14,0,0,0,2,0,0,5,7,7,3,33,50000,49,0.389,0.333,0.533,0.342,1,0.528,1,0.0,0.0,0.0,0.0,9.248,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11212,3,0,3,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,2,0,3,0,20,15,82,14,7,7,43,11,0,5,5,0,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,9,3,5,8,5,6,24,15,12,2,33,20050,63,1.0,0.0,0.64,0.0,1,0.748,1,0.833,0.6,0.625,0.333,9.908,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
15222,8,1,7,0,0,0.0,0.0,0.875,0.125,3,0,0.375,0.0,0,3,1,1,0,1,2,4,4,0,50,7,57,7,7,1,27,27,0,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,6,3,3,15,5,4,3,29,29000,102,0.875,0.0,0.899,0.0,1,0.543,1,1.0,0.0,0.5,0.0,11.933,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
17159,3,0,3,1,0,0.333,0.0,1.0,0.0,1,0,0.333,0.0,0,0,2,0,0,0,1,0,3,0,40,6,50,10,10,1,16,16,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,2,0,0,1,1,1,175,1,1,0,36,25000,71,1.0,1.0,0.841,0.584,1,0.955,1,1.0,0.0,1.0,0.0,11.538,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
27587,23,16,7,7,7,0.304,0.304,0.304,0.696,13,8,0.565,0.348,2,2,1,16,0,0,2,2,21,2,56,2,52,14,14,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,2,2,2,4,2,2,7,15,12,9,40,15000,42,0.304,0.538,0.897,0.199,1,1.0,1,1.0,1.0,0.5,1.0,21.85,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
21072,19,13,6,0,0,0.0,0.0,0.316,0.684,1,3,0.053,0.158,0,1,1,4,4,2,2,12,7,5,134,7,53,28,7,11,40,8,0,3,3,0,10,5,0,26,0,4,0,0,0,0,0,0,0,0,0,8,14,4,1,2,4,0,0,10,2,1,1,36,24000,42,0.316,0.0,0.962,0.882,1,0.544,1,0.0,0.5,0.0,0.25,10.054,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
35556,6,3,3,1,0,0.167,0.0,0.5,0.5,2,1,0.333,0.167,1,3,1,1,0,0,1,3,3,0,63,3,64,25,25,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,1,0,0,1,1,1,96,1,1,0,35,35000,180,0.5,0.5,0.921,1.0,1,1.0,1,1.0,0.0,1.0,0.0,4.816,0,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False
44312,8,1,7,1,0,0.125,0.0,0.875,0.125,2,1,0.25,0.125,0,2,4,0,0,0,2,2,6,0,48,5,34,9,9,1,3,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,10,0,2,15,5,9,26,13,7,6,31,23999,92,0.875,0.5,0.862,0.983,1,0.791,1,0.556,0.0,0.333,0.0,27.621,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
41205,6,1,5,2,0,0.333,0.0,0.833,0.167,4,1,0.667,0.167,1,2,1,0,0,0,1,2,4,2,40,1,55,35,9,18,90,30,0,3,3,0,90,12,2,32,4,10,0,0,0,0,0,0,0,0,0,30,4,1,0,1,0,0,0,274,1,0,0,29,48000,58,0.833,0.5,0.999,0.905,1,1.0,1,0.0,0.0,0.0,0.0,6.493,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
35338,14,8,6,0,0,0.0,0.0,0.429,0.571,1,0,0.071,0.0,1,1,1,6,0,1,1,2,12,4,69,12,26,35,0,29,33,7,3,8,5,3,33,4,0,80,11,25,0,0,0,0,0,0,0,0,0,3,19,1,0,0,8,1,1,67,2,1,1,35,22000,182,0.429,0.0,0.839,0.638,1,0.442,1,1.0,0.0,0.125,0.0,51.447,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
45891,5,1,4,1,1,0.2,0.2,0.8,0.2,2,1,0.4,0.2,0,0,1,1,0,0,3,0,5,0,30,6,43,11,1,2,3,3,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,2,1,1,10,5,9,14,13,9,3,25,20000,74,0.8,0.5,0.828,1.0,1,0.839,1,0.556,1.0,0.5,0.5,6.553,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
32540,34,10,24,15,7,0.441,0.206,0.706,0.294,31,8,0.912,0.235,8,3,2,22,0,0,1,3,31,6,75,2,57,32,32,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,4,3,4,4,4,4,52,30,21,10,28,55000,90,0.706,0.484,0.931,0.499,1,1.0,1,1.0,0.75,1.0,0.75,9.292,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
11511,23,16,7,4,0,0.174,0.0,0.304,0.696,7,4,0.304,0.174,0,0,4,0,0,1,16,1,22,2,95,2,49,29,19,10,57,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,14,1,4,25,5,7,7,16,8,3,37,60000,60,0.304,0.571,0.993,0.97,1,0.843,1,0.714,0.25,0.2,0.071,53.03,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
35356,14,6,8,2,2,0.143,0.143,0.571,0.429,8,5,0.571,0.357,1,0,1,8,1,0,3,1,13,1,38,2,74,10,10,1,9,9,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,2,0,1,9,2,2,36,3,2,1,34,15000,66,0.571,0.25,0.699,1.0,1,0.713,1,1.0,0.0,0.222,0.0,18.636,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
18311,13,7,6,1,3,0.077,0.231,0.462,0.538,4,6,0.308,0.462,0,1,1,10,0,0,1,1,12,0,36,4,83,16,12,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,2,0,0,2,0,0,4,3,2,2,31,25000,240,0.462,0.25,0.277,1.0,1,0.785,1,0.0,0.0,0.0,0.0,10.182,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
29374,9,4,5,0,0,0.0,0.0,0.556,0.444,2,1,0.222,0.111,0,0,1,1,4,0,2,5,4,1,39,10,66,35,1,8,81,50,4,4,0,81,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,50,23,6,0,0,10,2,2,55,6,3,1,25,24500,74,0.556,0.0,0.688,0.0,1,0.698,1,1.0,0.0,0.2,0.0,10.517,1,0,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
4637,5,0,5,1,0,0.2,0.0,1.0,0.0,3,0,0.6,0.0,1,1,1,0,1,0,2,2,3,0,26,4,31,1,1,2,21,21,2,2,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,0,0,3,0,1,121,4,1,0,32,68000,90,1.0,0.333,0.865,0.567,1,0.793,1,0.0,0.0,0.0,0.0,9.97,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
18076,7,3,4,0,0,0.0,0.0,0.571,0.429,1,1,0.143,0.143,0,0,1,0,2,0,4,2,5,0,39,10,61,29,3,10,21,18,2,4,2,21,21,0,0,2,0,2,0,0,0,0,0,0,0,0,0,18,14,1,0,0,8,1,3,17,4,2,2,46,21000,113,0.571,0.0,0.735,0.724,1,0.736,1,0.333,0.0,0.125,0.0,19.071,1,0,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
11848,10,6,4,2,1,0.2,0.1,0.4,0.6,2,3,0.2,0.3,1,1,1,7,0,0,1,1,9,0,35,2,35,17,3,4,55,23,1,1,0,23,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,7,2,3,5,1,1,7,7,6,5,27,30000,46,0.4,1.0,0.471,0.061,1,0.477,1,1.0,0.667,0.2,0.286,6.238,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
47406,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,0,0,1,0,2,0,1,2,2,0,32,5,48,25,24,2,38,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,0,1,6,1,1,147,3,2,0,27,22600,50,0.5,1.0,0.952,0.185,1,0.976,1,1.0,0.0,0.167,0.0,13.692,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
33199,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,0,0,0,1,0,2,0,39,6,67,8,4,2,29,29,1,2,1,3,29,0,0,34,5,10,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,182,1,1,0,28,34000,102,1.0,1.0,0.401,0.48,1,0.398,1,0.0,1.0,0.0,1.0,6.099,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
38069,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,0,0,0,1,0,2,0,14,8,57,3,3,1,10,10,1,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,2,0,0,18,10,18,11,21,13,6,29,18000,66,1.0,0.0,0.923,0.913,1,0.924,1,0.556,0.0,0.556,0.0,12.312,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
44375,12,4,8,0,1,0.0,0.083,0.667,0.333,9,3,0.75,0.25,1,1,1,6,0,0,1,2,10,3,58,8,86,7,3,4,28,28,1,4,3,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,5,0,3,5,2,5,48,11,4,2,44,35000,39,0.667,0.0,0.703,0.052,1,0.843,1,0.4,0.0,0.4,0.0,6.001,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
33544,22,4,18,16,2,0.727,0.091,0.818,0.182,19,4,0.864,0.182,8,1,3,9,0,0,3,1,21,6,69,2,41,24,19,4,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,9,3,7,7,7,7,10,33,28,11,28,35000,66,0.818,0.842,0.741,0.94,1,0.976,1,1.0,0.429,1.0,0.333,13.618,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
41366,27,21,6,2,1,0.074,0.037,0.222,0.778,3,1,0.111,0.037,0,1,1,0,6,0,1,10,17,18,115,3,60,27,1,3,29,29,2,2,0,29,29,0,0,45,14,26,0,0,0,0,0,0,0,0,0,3,6,1,0,0,3,0,2,6,3,1,1,31,25000,74,0.222,0.667,0.988,0.941,1,0.96,1,0.0,0.0,0.0,0.0,20.848,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
39344,34,27,7,2,1,0.059,0.029,0.206,0.794,5,3,0.147,0.088,1,13,1,12,5,0,2,18,16,1,132,5,23,26,1,10,23,23,4,9,5,3,11,0,0,21,0,3,0,0,0,0,0,0,0,0,0,3,40,1,0,0,9,0,0,1,7,4,2,44,25000,251,0.206,0.4,0.789,0.756,1,0.802,1,0.0,0.0,0.0,0.0,18.742,1,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
25265,11,5,6,3,2,0.273,0.182,0.545,0.455,5,2,0.455,0.182,1,2,1,7,0,0,1,2,9,0,157,4,63,7,6,2,30,30,0,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,4,0,0,1,0,0,267,1,0,0,41,19000,83,0.545,0.6,0.661,0.405,1,0.672,1,0.0,0.0,0.0,0.0,34.182,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
42696,8,3,5,1,1,0.125,0.125,0.625,0.375,2,1,0.25,0.125,2,1,1,4,0,1,1,2,6,0,49,2,86,19,13,4,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,7,0,1,2,0,0,33,6,3,3,30,25000,49,0.625,0.5,0.938,0.943,1,0.672,1,0.0,0.0,0.0,0.0,7.2,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
39512,12,9,3,1,6,0.083,0.5,0.25,0.75,2,6,0.167,0.5,0,2,1,4,0,0,4,2,10,1,79,5,43,24,17,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,7,0,3,5,2,2,56,9,4,1,30,26000,74,0.25,0.5,0.844,0.945,1,0.738,1,1.0,0.0,0.4,0.0,9.921,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
35431,12,5,7,1,1,0.083,0.083,0.583,0.417,2,1,0.167,0.083,0,1,1,6,0,0,4,1,11,0,53,5,65,19,2,4,54,24,2,2,0,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,2,0,1,8,0,0,3,8,4,2,30,27500,54,0.583,0.5,0.55,0.985,1,0.613,1,0.0,0.0,0.0,0.0,13.078,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
